Job Opening ID,Featured Jobs,Remote,Posting Date,Posting Title,Company,Industry,Job Type,Salary,Location,City,State,Zip Code,Country,Full Address,Latitude,Longitude,Job Discription,Job Details Link,Send Applications to  (Email/URL),Company Logo,Status
,,,12/21/21,"ADMINISTRATIVE ASSISTANT I, Option H7",PharmaCannis,Wellness,,,"Springfield, IL",,,,United States,"Springfield, IL    United States",39.78172130000001,-89.6501481,,http://jobviewtrack.com/en-gb/job-1312416c490906004e075411091507110000351b1a1a595f5c4359662e1d541d5317090f1a6524441901071a595f4f4c590d190b253b5017010e0066541040515b/a81ba47bc07ddf066fab88232508b1e2.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,"NY - Pharmacist, Part-Time",PharmaCannis,Wellness,,,"The Bronx, NY",,,,United States,"The Bronx, NY    United States",40.8447819,-73.8648268,,http://jobviewtrack.com/en-gb/job-4c1e417d45051d03461749101c413e061754543c001e4f296d4c5f104f3a4e19456138090f15084117011a07287b5c5f59663b074a1121515a535a5351/416fa2fffec81e1e0b5e417e5865ae38.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,NY - Per Diem Pharmacist,PharmaCannis,Wellness,,,"The Bronx, NY",,,,United States,"The Bronx, NY    United States",40.8447819,-73.8648268,,http://jobviewtrack.com/en-gb/job-4f4d41694401024e771c411105000d0e16547638011258465c4e44171b6c631d450e69535c55511440/06386d1188214a8de57dcca73f54095c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,PA - Per Diem Pharmacist,PharmaCannis,Wellness,,,"Pottstown, PA",,,,United States,"Pottstown, PA    United States",40.2453741,-75.6496302,,http://jobviewtrack.com/en-gb/job-124a41694401024e771c411105000d0e1654762c0016470b6d6c2f34070f5519410001121a65214911056842131c0b19/abc14617fdb67b2a3f74fe0970e8d8c4.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,NY - Facilities and Maintenance Technician II,PharmaCannis,Wellness,,,"New York City, NY",,,,United States,"New York City, NY    United States",40.7127753,-74.0059728,,http://jobviewtrack.com/en-gb/job-1a12416b4c0706024e0049061b4123060c4e000d07124448580d79010c06491d430a090f6c2a04491a1c0c1d4b455e480d300a0d4f1a4900010000472c697625081a445f58434c0a0c0b07204500000f07040c411a6a2f1249425144590d0a1d0739410a06150b09044e170d6b354b4854414410060b545474060b09000e0649150668421c1c051e/16868ece0ab20dd686a15b260ae96130.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,IL - Assistant General Manager,PharmaCannis,Wellness,,,"Arlington Heights, IL",,,,United States,"Arlington Heights, IL    United States",42.0883603,-87.9806265,,http://jobviewtrack.com/en-gb/job-1d13416c5e17061d53154e1748260b0900521504493e4b455c4a48166d29421a4511090d4e2a044e150f0c01286a4e5e44171b0f4900002e090f0f000052762f0c1d4f595c410d251c1d4e07540206156c2a044e150f0c012b12041f14/2dfffc3f2768c2b71739f915265af3f5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,IL - Dispensary Operations Supervisor,PharmaCannis,Wellness,,,"Galena, IL",,,,United States,"Galena, IL    United States",42.4166744,-90.4290168,,http://jobviewtrack.com/en-gb/job-121d41625d011d0f531d4f0d1b413d121545061e000045593f7e58140a1c511d530c1a6321170052151c001c44583f6944171f0b4907411111605f57541143/04b3b89aebace9eb644b97de40795326.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/21/22,Warehouse Purchasing Associate,Planet 13,Wellness,,,"Las Vegas, NV",,,,United States,"Las Vegas, NV    United States",36.1699412,-115.1398296,,http://jobviewtrack.com/en-gb/job-4918417a4c160a064801530648201d140a431d091d16287b485f4e0c0e1d4e1a474329121d080649151c0c717d4a4f48450b1a1d425470161a02060616491a0f6b244b59584542111c0b252455110b090f140c4e136958461a1f0a/a06440ac7995476fd417e15adf17bac4.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/21/22,Trimmer,Planet 13,Wellness,,,"Las Vegas, NV",,,,United States,"Las Vegas, NV    United States",36.1699412,-115.1398296,,http://jobviewtrack.com/en-gb/job-4b4a41795f0d0203420621525d515a50/2be8502cfefe21e2d0ae66b1bbfba58e.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/20/22,Warehouse Receiving Associate,Planet 13,Wellness,,,"Las Vegas, NV",,,,United States,"Las Vegas, NV    United States",36.1699412,-115.1398296,,http://jobviewtrack.com/en-gb/job-134a417a4c160a064801530648201d140a431d091d16287c5c5f480c001b541100310d020b0e13491a0f6b214f4858445b0d010907355310070207061145763f08014f4352585e016d2f54074f0001001a02641141585d44/bad4d51ca6c84e281555efc9f488fb92.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/21/22,Motion Graphic Designer,Qonkur Media Group,Wellness,,,"Ferndale, MI",,,,United States,"Ferndale, MI    United States",42.4605917,-83.1346478,,http://jobviewtrack.com/en-gb/job-4c1c416042100601495467110911060e0600300d1a1a4d45585f2f231d0f571c490048250b140c471a0d1b7167444944420a4f295515500b01026c2a0a541d0707536e4e4e444a0a0a1c25335202180907046411475b5a41/33645b9a247ec6f4ba2cc91735519bc4.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/21/22,Wholesale Account Manager,Recruitology,Wellness,,,"Brockton, MA",,,,United States,"Brockton, MA    United States",42.0834335,-71.0183787,,http://jobviewtrack.com/en-gb/job-4b13417a450b030b54154c0648200d040a551a1c493e4b455c4a48166d2f44174f1606154e2a044e150f0c01287c554241011c0f4b11002e090f0f000052763f011c464e4e4c41014f2f44174f1606156c2a044e150f0c012b1a0f1a1f56/2c32fb26018e859094f91fcc22a018da.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,Apen Budtender,Recruitology,Wellness,,,"Aspen, CO",,,,United States,"Aspen, CO    United States",39.1910983,-106.8175387,,http://jobviewtrack.com/en-gb/job-1249412c1a5d5758/a20e03411c8340707d5aa6ee841c034b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/09/22,Cannabis Sales Agent (MUSE) - FT,Reverie 73,Wellness,,,"Lowell, MA",,,,United States,"Lowell, MA    United States",42.6334247,-71.3161718,,http://jobviewtrack.com/en-gb/job-4b13417e4c080a1d0735470606156c24044e1a090b1a590b6e4c41011c6c74154c061b632f00004e006a2a1244455c4f44176e5f154c1655/f31c1fc4a0a28fcc2985b71df7eaa7c0.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/09/22,Cannabis Sales Agent (MUSE) - PT,Reverie 73,Wellness,,,"Lowell, MA",,,,United States,"Lowell, MA    United States",42.6334247,-71.3161718,,http://jobviewtrack.com/en-gb/job-4b13417e4c080a1d0735470606156c24044e1a090b1a590b6e4c41011c6c74154c061b632f00004e006a2a1244455c4f44176e5f154c1655/061b21220afed10a6650874ff419cc5d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Full Stack Software Engineer,RevOffers,Wellness,,,"Encinitas, CA",,,,United States,"Encinitas, CA    United States",33.0369867,-117.2919818,,http://jobviewtrack.com/en-gb/job-184f416b5808034e7400410003412b0902491a0d0c012878524b59130e1c4254650d0f0800020052762e1c1f460b6e594c07046c621a470a06040b1567731b0e1d044b59582c1a545a57/2cb7e41cc72331e0bb75e521a211cf24.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/02/21,Cannabis Industry - Software Developer Intern,RipeMetrics,Wellness,,,California,,,,United States,California    United States,36.778261,-119.4179324,,http://jobviewtrack.com/en-gb/job-1219417e42021b19460645432c041802094f040d1b53634549485f0a6d3d4812541409130b472145020d051c5a4e4f2f7e0b091a501552064828001300521a6a201d5e4e4f430d200a1842184f130d136c2e0b54111a0772191c0d/159b05c761c310de367f64e12bdc9076.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,NY - Processing Technician,Royal Recruiter,Wellness,,,"New York City, NY",,,,United States,"New York City, NY    United States",40.7127753,-74.0059728,,http://jobviewtrack.com/en-gb/job-4f1e417d5f0b0c0b5407490d0f413a0206481a010a1a4b453f79480707004e17490206633e150a43111b1a1a444c3c1c1b53575d/1d9d7431d770bfd20abd40504117e6a8.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Machine Operator,Royal Recruiter,Wellness,,,"Milwaukee, WI",,,,United States,"Milwaukee, WI    United States",43.0389025,-87.9064736,,http://jobviewtrack.com/en-gb/job-124f41604c0707074911002c18041c06114f066a26034f595c5942166d234617480a06046f5557184159/dba65bea77a7f2bff88054789a94ca40.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Machine Operator,Royal Recruiter,Wellness,,,"Beloit, WI",,,,United States,"Beloit, WI    United States",42.5083482,-89.0317765,,http://jobviewtrack.com/en-gb/job-181b41604c0707074911002c18041c06114f066a26034f595c5942166d234617480a06046f5557164550/a49612163fa2fd1fd2d804476bcabfc8.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/22/21,Pallet Builder/Repair,Royal Recruiter,Wellness,,,"Waynesboro, VA",,,,United States,"Waynesboro, VA    United States",38.0684692,-78.8894682,,http://jobviewtrack.com/en-gb/job-4e1b417d4c08030b53547206180007156770150405165e0b7f5844080b0b55767206180007156762010105174f593f7d4c08030b537512515c565e/6889f78564eb01ebfdd85e5b912728fc.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/22/21,Pallet Builder/Repair,Royal Recruiter,Wellness,,,"Nashville, TN",,,,United States,"Nashville, TN    United States",36.1626638,-86.7816016,,http://jobviewtrack.com/en-gb/job-4f4f417d4c08030b53547206180007156770150405165e0b7f5844080b0b55767206180007156762010105174f593f7d4c08030b537512535e545d/ff41723d79143b94e7b5b59582f3335d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/21/21,Machine Operator $19.60/h,Royal Recruiter,Wellness,,,"Phoenix, AZ",,,,United States,"Phoenix, AZ    United States",33.4483771,-112.0740373,,http://jobviewtrack.com/en-gb/job-1e4e41604c0707074911002c18041c06114f066a26034f595c5942166d234617480a06046f525c1840/60e1957da1c676b109ebb7cb2430c1d8.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/19/22,Media Coordinator,"SKINNY PINEAPPLE, INC.",Wellness,,,"Boulder, CO",,,,United States,"Boulder, CO    United States",40.0149856,-105.2705456,,http://jobviewtrack.com/en-gb/job-1c4841604800060f07374f0c1a05070904541b1a6b3045444f49440a0e1a4806222e0d0507066418445851/891fba2def262110a983ab11dd7d2678.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/29/21,Cannabis Trimmer,"SKINNY PINEAPPLE, INC.",Wellness,,,"Lafayette, CO",,,,United States,"Lafayette, CO    United States",39.9935959,-105.0897058,,http://jobviewtrack.com/en-gb/job-1f1e416e4c0a010f451d53613c13070a0845066951421319/5c1baa0ac6744c5b04341f97a393936d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/17/21,CeresMED Cannabis Dispensary Sales Associate,SLANG Worldwide,Wellness,,,"Middlebury, VT",,,,United States,"Middlebury, VT    United States",44.0153371,-73.16734,,http://jobviewtrack.com/en-gb/job-1c1b417e4c080a1d07355310070207061145762b081d444a5f445e443c0f4b1153613b0002021622351b1a1c49425c5948662c0f491a410101126f5554184d5f/0b030495b89b850b9b0a6ae335f4585a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/21/22,Head of People & Culture,springbig,Wellness,,,"Boca Raton, FL",,,,United States,"Boca Raton, FL    United States",26.3683064,-80.1289321,,http://jobviewtrack.com/en-gb/job-494f416548050b4e481200330d0e1e0b00223c0d08172868484159111d0b2524450c180d0b665d18405c/4e144df22b44fe156ea4e4984ae93bd5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Warehouse Associate,Surterra Wellness,Wellness,,,"Tampa, FL",,,,United States,"Tampa, FL    United States",27.950575,-82.4571776,,http://jobviewtrack.com/en-gb/job-124a417a4c160a064801530648201d140a431d091d16287c5c5f480c001b541122221b1201040c41000d684a181e08/03a9932d7efceefeac4610d4880d94fa.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/24/22,Processing Technician I,Surterra Wellness,Wellness,,,"Wimauma, FL",,,,United States,"Wimauma, FL    United States",27.7124855,-82.2982952,,http://jobviewtrack.com/en-gb/job-4818417d5f0b0c0b5407490d0f413a0206481a010a1a4b453f79480707004e17490206633e150a43111b1a1a444c3c141f5d5d/f738b98375d9b7907fd86ff1208f58ff.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Service Associate - Cannabis,Temescal Wellness,Wellness,,,"Framingham, MA",,,,United States,"Framingham, MA    United States",42.279286,-71.4161565,,http://jobviewtrack.com/en-gb/job-1a18417e48161907441100221b1201040c41000d6b325958524e44051b0b252745111e080d0267631506071248424e2c1c56575e15/0ddde911cd2cfd97ec6f8c1b982e1aa9.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/07/22,"Assistant Director of Cultivation - Cannabis Cultivation Facility JOB ID 
010622001",THC 123,Wellness,,,"Warren, MI",,,,United States,"Warren, MI    United States",42.5144566,-83.0146526,,http://jobviewtrack.com/en-gb/job-1812416c5e17061d53154e1748250715004300071b716c4a5e44410d1b17073049110d021a081722351b1a1a595f5c435944290f441d4c0a1c186c24044e1a090b1a590b7e58411006184600490c06632a0e1745171c06012b1a0e1a1c54/1f670eea24e83cd3fc10ff795c614159.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,10/17/21,Director of Cultivation - Cannabis Cultivation Facility JOB ID 211015002,THC 123,Wellness,,,"Muskegon, MI",,,,United States,"Muskegon, MI    United States",43.2341813,-86.2483921,,http://jobviewtrack.com/en-gb/job-1e1b416b4c0706024e0059432c081c0206541b1a6b304b45534c4f0d1c4e64014c1701170f130c4f1a6a2d1a584e5e5942166d284617490f0115176526411a06081143583c1c1e515c5d/69c41450af2b1eb8a98ba7d4ab1847cd.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,10/17/21,Lead Grower - Cannabis Cultivation Facility - JOB ID 211015001,THC 123,Wellness,,,"Muskegon, MI",,,,United States,"Muskegon, MI    United States",43.2341813,-86.2483921,,http://jobviewtrack.com/en-gb/job-181d416148050b4e60064f140d136c24044e1a090b1a590b7e58411006184600490c06632806064918011d0a286c4f425a011d6c6b11410769505d525613/d22cbba1c53f648cd457207655316bdb.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Custodian - Cannabis Cultivation Facility - JOB IS 210827003,THC 123,Wellness,,,"Warren, MI",,,,United States,"Warren, MI    United States",42.5144566,-83.0146526,,http://jobviewtrack.com/en-gb/job-4c48416e4c0a010f451d53432b1402130c56151c001c44297e585e10000a4e154e612e000d0e094900116b304b45534c4f0d1c6c64014c1701170f130c4f1a6958401d1a0d/a86e38b1ad3ee9824447f3385d664ac1.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Maintenance Technician - Cannabis Cultivation Facility - JOB ID 210827002,THC 123,Wellness,,,"Warren, MI",,,,United States,"Warren, MI    United States",42.5144566,-83.0146526,,http://jobviewtrack.com/en-gb/job-4e12416b4c0706024e0059432500070911451a0907104f0b69484e0c0107441d410d6a2c0f0e0b541106081d494e1d79480707004e17490206632806064918011d0a0a665c4443100a00461a43066a270f040c4c1d1c10537e4e5e45430d0c07461a2220090f0006074907482a06465f545b4c100601497511505f505e/8f4ca25517f9cd9f81db0f4eee8bfd0b.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Lead Grower - Cannabis Cultivation Facility - JOB ID 210914001,THC 123,Wellness,,,"Warren, MI",,,,United States,"Warren, MI    United States",42.5144566,-83.0146526,,http://jobviewtrack.com/en-gb/job-181c416148050b4e60064f140d136c24044e1a090b1a590b7e58411006184600490c06632806064918011d0a286c4f425a011d6c6b11410769505d505410/ab633c27df65118100996b1dd6ef9f3d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Cultivation Assistant - Cannabis Cultivation Facility - JOB ID,THC 123,Wellness,,,"Warren, MI",,,,United States,"Warren, MI    United States",42.5144566,-83.0146526,,http://jobviewtrack.com/en-gb/job-4e4f416c5e17061d53154e1748270f040c4c1d1c1071694a53434c06061d0737550f1c08180611491b066b325958545e5905011a25324100010d07131c223709071d4b49545e2c555c591644/b373d6966e99cacbc4013979044c91ec.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Budtender - Cannabis Provisioning Center - JOB ID 210915001,THC 123,Wellness,,,"Warren, MI",,,,United States,"Warren, MI    United States",42.5144566,-83.0146526,,http://jobviewtrack.com/en-gb/job-1848416e4c0a010f451d53612b040013005276381b1c5c424e44420a0600407511505f505e/a81630595f1c25cded6be25738852773.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,,Budtender - Cannabis Provisioning Center - JOB ID 210915002,THC 123,Wellness,,,"Muskegon, MI",,,,United States,"Muskegon, MI    United States",43.2341813,-86.2483921,,http://jobviewtrack.com/en-gb/job-1348416e4c0a010f451d53612b040013005276381b1c5c424e44420a0600407511505d525d/40372008c88804332ddeb93761b23baa.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/20/22,Director of Brand Marketing - Apothecarium Group TerrAscend West,The Apothecarium,Wellness,,,"San Francisco, CA",,,,United States,"San Francisco, CA    United States",37.7749295,-122.4194155,,http://jobviewtrack.com/en-gb/job-1348416f5f05010a0739411103041a0e0b47542c00014f4849425f66281c480150432c081c0206541b1a493e4b595648590d01092539411103041a0e0b47542c00014f4849425f662d1c461a444325001c0c00541d060e7168595c4349442b075511431707136f50531841/b63cb3c047199d45f95b14452032fe2f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/16/22,Cannabis Kitchen Production Associate - Valhalla Confections,The Apothecarium,Wellness,,,"Santa Rosa, CA",,,,United States,"Santa Rosa, CA    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-1a1e417d5f0b0b1b4400490c06412f14164f170108074f2976445907070b4954701107051b0411491b066b23584459584e10060149766b0a1c0206020b22351b1a1c49425c59486558591540/93012ede00682bbad4a2e7f2ffb42803.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/01/22,Cannabis Kitchen Packaging Lead - Valhalla Confections,The Apothecarium,Wellness,,,"Santa Rosa, CA",,,,United States,"Santa Rosa, CA    United States",38.440429,-122.7140548,,http://jobviewtrack.com/en-gb/job-4c18417d4c07040f401d4e04482d0b06012224090a184b4c54434a66240753174806066322020444762b081d444a5f445e6558591540/d8184e0bc78ba7a680cfb0ca51ffeba5.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,12/20/21,Retail Team Lead - The Apothecarium Capitola,The Apothecarium,Wellness,,,"Capitola, CA",,,,United States,"Capitola, CA    United States",36.9752283,-121.953293,,http://jobviewtrack.com/en-gb/job-484d41794805024e6b1141076a330b130449186a25164b4f3f794805026f114c1857/f1f8d3d1d5a7a5a7109ddad46342ec3a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,11/17/21,Account Executive - Job Board Sales (Cannabis Industry),The Cannabis Job Board,Wellness,,,"Los Angeles, CA",,,,United States,"Los Angeles, CA    United States",34.0522342,-118.2436849,,http://jobviewtrack.com/en-gb/job-4f1a417e4c080a1d073543000714001345650c0d0a065e424b482f370e024207002610040d121149020d6b324948525843104f2b5f1143161c0818026761170b0606445f1d7e4c080a1d253d4e071d121a151c0027090516592a0a1e1956/b14f6e3cd06d938a6845f6ace2ce33ea.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
